Rk,Player,Season,Age,Tm,Lg,WS,OWS,OBPM,PER,BPM
247,Toney Douglas,2016-17,30,MEM,NBA,0.5,0,-3.2,10.6,-1.5
248,Taj Gibson,2016-17,31,TOT,NBA,4,1.6,-1.1,15,-1.5
249,Mike Miller,2016-17,36,DEN,NBA,0.1,0,-2,7.6,-1.5
250,Markieff Morris,2016-17,27,WAS,NBA,4.1,1.6,-1.4,13.7,-1.5
251,Chinanu Onuaku,2016-17,20,HOU,NBA,0.1,0.1,-2.8,12.3,-1.5
252,Bobby Portis,2016-17,21,CHI,NBA,2.4,1.1,-0.6,14.9,-1.5
253,Álex Abrines,2016-17,23,OKC,NBA,2.1,1.2,-1.3,10.1,-1.6
254,Nemanja Bjelica,2016-17,28,MIN,NBA,1.5,0.6,-1.8,11,-1.6
255,Nicolás Brussino,2016-17,23,DAL,NBA,0.6,0,-1.7,10.7,-1.6
256,Dante Cunningham,2016-17,29,NOP,NBA,3,1.4,-1.9,10.2,-1.6
257,John Henson,2016-17,26,MIL,NBA,2.7,1.2,-2.3,15.3,-1.6
258,Josh McRoberts,2016-17,29,MIA,NBA,0.3,-0.1,-1.9,9.8,-1.6
259,E'Twaun Moore,2016-17,27,NOP,NBA,2.7,1.2,-1.7,12.1,-1.6
260,Lavoy Allen,2016-17,27,IND,NBA,1.7,0.9,-1.5,11.6,-1.7
261,Kevon Looney,2016-17,20,GSW,NBA,1.4,0.7,-2.4,13.6,-1.7
262,Chasson Randle,2016-17,23,TOT,NBA,0.7,0.5,-1.1,13.6,-1.7
263,Tony Snell,2016-17,25,MIL,NBA,3.4,2.1,-1,9.7,-1.7
264,Andrew Wiggins,2016-17,21,MIN,NBA,4.2,3.3,0.7,16.5,-1.7
265,Ivica Zubac,2016-17,19,LAL,NBA,1.1,0.6,-1.2,17,-1.7
266,Troy Daniels,2016-17,25,MEM,NBA,1.3,0.5,0.2,10.4,-1.8
267,James Michael McAdoo,2016-17,24,GSW,NBA,1.1,0.3,-2.7,13.1,-1.8
268,Jodie Meeks,2016-17,29,ORL,NBA,1.1,0.5,-1.3,13.1,-1.8
269,Jason Smith,2016-17,30,WAS,NBA,2.3,1,-2.1,13.6,-1.8
270,Taurean Waller-Prince,2016-17,22,ATL,NBA,1.1,-0.4,-3.5,9.8,-1.8
271,Deron Williams,2016-17,32,TOT,NBA,2.4,1.5,0,14,-1.8
272,Devin Booker,2016-17,20,PHO,NBA,2,1.3,0.3,14.6,-1.9
273,Mindaugas Kuzminskas,2016-17,27,NYK,NBA,1.2,0.8,-0.6,12.4,-1.9
274,Rodney McGruder,2016-17,25,MIA,NBA,2.9,1.2,-1.8,9.1,-1.9
275,Luke Babbitt,2016-17,27,MIA,NBA,1.8,0.8,-2,8.3,-2
276,Buddy Hield,2016-17,24,TOT,NBA,1.3,0,-0.6,11.8,-2
277,Kris Humphries,2016-17,31,ATL,NBA,1.6,0.6,-2,13.6,-2
278,Brice Johnson,2016-17,22,LAC,NBA,0,-0.1,-6.6,17.2,-2
279,Wesley Johnson,2016-17,29,LAC,NBA,0.9,-0.3,-3.1,8.4,-2
280,Thon Maker,2016-17,19,MIL,NBA,1.3,0.8,-1.1,14,-2
281,Jamal Murray,2016-17,19,DEN,NBA,1.3,0.6,-0.6,11.9,-2
282,Jameer Nelson,2016-17,34,DEN,NBA,2.8,2.3,-0.8,11.5,-2
283,Quincy Acy,2016-17,26,TOT,NBA,0.9,0.5,-1.5,11.8,-2.1
284,Joel Anthony,2016-17,34,SAS,NBA,0.4,0.1,-3.5,11.6,-2.1
285,Jamal Crawford,2016-17,36,LAC,NBA,1.9,0.5,-0.8,12,-2.1
286,Luol Deng,2016-17,31,LAL,NBA,0.9,0.1,-1.4,10.1,-2.1
287,Thomas Robinson,2016-17,25,LAL,NBA,0.9,0.3,-1.1,17.3,-2.1
288,J.R. Smith,2016-17,31,CLE,NBA,0.8,0.1,-1.8,8.1,-2.1
289,Fred VanVleet,2016-17,22,TOR,NBA,0.2,-0.1,-3.6,10.5,-2.1
290,Bojan Bogdanović,2016-17,27,TOT,NBA,2.9,2,-0.1,13.5,-2.2
291,Marquese Chriss,2016-17,19,PHO,NBA,1.8,0.3,-2.2,12.3,-2.2
292,Joffrey Lauvergne,2016-17,25,TOT,NBA,1.5,0.4,-1.5,12.6,-2.2
293,DeAndre Liggins,2016-17,28,TOT,NBA,0.5,-0.4,-4.5,7.5,-2.2
294,Robin Lopez,2016-17,28,CHI,NBA,4.3,1.8,-1.4,14.4,-2.2
295,Trey Lyles,2016-17,21,UTA,NBA,0.8,-0.9,-2.2,9.9,-2.2
296,David Nwaba,2016-17,24,LAL,NBA,0.8,0.6,-2.1,12.2,-2.2
297,Austin Rivers,2016-17,24,LAC,NBA,2.5,1.2,-1.2,11.4,-2.2
298,Jarrod Uthoff,2016-17,23,DAL,NBA,0.2,0.1,-1.6,13.9,-2.2
299,Alec Burks,2016-17,25,UTA,NBA,0.8,-0.1,-2.2,11.6,-2.3
300,Langston Galloway,2016-17,25,TOT,NBA,1.3,0.2,-1.5,10.4,-2.3
301,Roy Hibbert,2016-17,30,TOT,NBA,1.8,1,-3.2,13.5,-2.3
302,Derrick Jones,2016-17,19,PHO,NBA,1.1,0.9,-1.6,12,-2.3
303,Sean Kilpatrick,2016-17,27,BRK,NBA,1.4,0.4,-0.9,13.1,-2.3
304,Skal Labissière,2016-17,20,SAC,NBA,1.3,0.7,-0.9,16.8,-2.3
305,Alex Len,2016-17,23,PHO,NBA,3,1.2,-2.4,15,-2.3
306,Sheldon Mac,2016-17,24,WAS,NBA,0.5,0.3,-2.2,10.1,-2.3
307,Shelvin Mack,2016-17,26,UTA,NBA,1.4,-0.1,-2.5,10.9,-2.3
308,K.J. McDaniels,2016-17,23,TOT,NBA,0.5,0,-2.5,11.5,-2.3
309,Doug McDermott,2016-17,25,TOT,NBA,2.6,1.6,-0.9,10.7,-2.3
310,Anthony Morrow,2016-17,31,TOT,NBA,1.2,0.7,-1.8,10.1,-2.3
311,Adreian Payne,2016-17,25,MIN,NBA,0.2,0,-3.8,14.4,-2.3
312,Dario Šarić,2016-17,22,PHI,NBA,1,-1.2,-1.3,12.8,-2.3
313,Iman Shumpert,2016-17,26,CLE,NBA,2,0.7,-2.3,9,-2.3
314,Jarell Eddie,2016-17,25,PHO,NBA,0.1,0.1,-0.8,9.7,-2.4
315,Kay Felder,2016-17,21,CLE,NBA,0.1,-0.3,-3.1,11.4,-2.4
316,Brandon Jennings,2016-17,27,TOT,NBA,1.7,0.7,-1.2,12.1,-2.4
317,Jonas Jerebko,2016-17,29,BOS,NBA,2.1,0.8,-2.3,9.3,-2.4
318,Patrick McCaw,2016-17,21,GSW,NBA,1.7,0.5,-2.4,8.6,-2.4
319,Shabazz Muhammad,2016-17,24,MIN,NBA,2.7,2.5,0.5,14.9,-2.4
320,Johnny O'Bryant,2016-17,23,TOT,NBA,0.1,0.1,-0.5,14.9,-2.4
321,Tomáš Satoranský,2016-17,25,WAS,NBA,0.6,0.1,-3.1,8.5,-2.4
322,Ramon Sessions,2016-17,30,CHO,NBA,0.9,0.3,-2,12.4,-2.4
323,Pascal Siakam,2016-17,22,TOR,NBA,1.6,0.4,-3,11.5,-2.4
324,Marcus Thornton,2016-17,29,WAS,NBA,0.5,0.1,-1.7,10.4,-2.4
325,Tyler Ulis,2016-17,21,PHO,NBA,0.7,0.3,-0.9,13,-2.4
326,Tyler Zeller,2016-17,27,BOS,NBA,1,0.5,-2.2,13,-2.4
327,Chris Andersen,2016-17,38,CLE,NBA,0.2,0.1,-4.7,11.6,-2.5
328,Leandro Barbosa,2016-17,34,PHO,NBA,0.6,0.3,-1.7,11.5,-2.5
329,Jordan Clarkson,2016-17,24,LAL,NBA,1.2,0.5,-0.9,13.2,-2.5
330,Boris Diaw,2016-17,34,UTA,NBA,1.1,-0.1,-2.3,9,-2.5
331,Kosta Koufos,2016-17,27,SAC,NBA,2.6,1.2,-2.1,13.8,-2.5
332,Shaun Livingston,2016-17,31,GSW,NBA,2.6,1.1,-3,10.1,-2.5
333,Jahlil Okafor,2016-17,21,PHI,NBA,1.2,0.1,-1.9,14.8,-2.5
334,Brandon Rush,2016-17,31,MIN,NBA,0.4,0.1,-2,6.6,-2.5
335,Evan Turner,2016-17,28,POR,NBA,1.2,0,-2.3,11.4,-2.5
336,Andrew Bogut,2016-17,32,TOT,NBA,0.7,-0.3,-5.2,9.3,-2.6
337,Dorian Finney-Smith,2016-17,23,DAL,NBA,1.4,-0.1,-3.3,7.7,-2.6
338,Tony Parker,2016-17,34,SAS,NBA,3,1.4,-1.6,13,-2.6
339,Jonathon Simmons,2016-17,27,SAS,NBA,2,-0.1,-3.7,9.9,-2.6
340,Hollis Thompson,2016-17,25,TOT,NBA,0.7,0.1,-2.9,7.9,-2.6
341,Christian Wood,2016-17,21,CHO,NBA,0.3,0.1,-2.3,15.1,-2.6
342,Aron Baynes,2016-17,30,DET,NBA,3,1.4,-3.2,13.1,-2.7
343,Corey Brewer,2016-17,30,TOT,NBA,1.2,0,-3.5,9.1,-2.7
344,Tim Frazier,2016-17,26,NOP,NBA,2.4,1,-2.5,12.4,-2.7
345,Solomon Hill,2016-17,25,NOP,NBA,2.7,0.4,-3.5,8,-2.7
346,Sergio Rodríguez,2016-17,30,PHI,NBA,0.7,-0.3,-1.2,11.1,-2.7
347,Kris Dunn,2016-17,22,MIN,NBA,0.1,-1.2,-4.5,8.1,-2.8
348,Brandon Knight,2016-17,25,PHO,NBA,0.3,0.1,-0.8,12.4,-2.8
349,Maurice Ndour,2016-17,24,NYK,NBA,0.4,0.1,-2.9,11.3,-2.8
350,Tim Quarterman,2016-17,22,POR,NBA,-0.1,-0.1,-2,10.2,-2.8
351,Nik Stauskas,2016-17,23,PHI,NBA,1.4,0.1,-2.1,9,-2.8
352,Monta Ellis,2016-17,31,IND,NBA,1.1,-0.7,-3.1,9.9,-2.9
353,Alex Poythress,2016-17,23,PHI,NBA,0.3,0.2,-0.8,13.2,-2.9
354,Luis Scola,2016-17,36,BRK,NBA,0.8,0.4,-1.8,13.9,-2.9
355,Derrick Williams,2016-17,25,TOT,NBA,1.1,0.4,-1.9,10.6,-2.9
356,D.J. Augustin,2016-17,29,ORL,NBA,1.2,0.7,-1.2,11,-3
357,Trey Burke,2016-17,24,WAS,NBA,0.5,0.3,-1.3,10.8,-3
358,Gerald Green,2016-17,31,BOS,NBA,0.6,0.1,-1,11.9,-3
359,Stanley Johnson,2016-17,20,DET,NBA,0.4,-1.4,-4.4,7.2,-3
360,Quinn Cook,2016-17,23,TOT,NBA,0.2,0.1,-1.6,11.8,-3.1
361,Gerald Henderson,2016-17,29,PHI,NBA,2,1,-2.2,10.8,-3.1
362,Richard Jefferson,2016-17,36,CLE,NBA,2.1,1.3,-2.5,8.3,-3.1
363,Ryan Kelly,2016-17,25,ATL,NBA,0.1,-0.1,-4.6,7.8,-3.1
364,Jakob Poeltl,2016-17,21,TOR,NBA,1.6,0.9,-3,12.2,-3.1
365,Okaro White,2016-17,24,MIA,NBA,0.6,0.1,-3.6,7.5,-3.1
366,Bismack Biyombo,2016-17,24,ORL,NBA,2.9,0.8,-3.4,12.2,-3.2
367,Tarik Black,2016-17,25,LAL,NBA,2.4,1.5,-2.3,15,-3.2
368,José Calderón,2016-17,35,TOT,NBA,0.3,0,-2.6,8.9,-3.2
369,Michael Carter-Williams,2016-17,25,CHI,NBA,0.2,-1,-4.5,9.9,-3.2
370,Omri Casspi,2016-17,28,TOT,NBA,0.5,0.1,-2.6,10,-3.2
371,Tyler Ennis,2016-17,22,TOT,NBA,0.4,0.1,-2.4,10.9,-3.2
372,Emmanuel Mudiay,2016-17,20,DEN,NBA,0.2,-0.4,-1.6,10.9,-3.2
373,Kelly Oubre,2016-17,21,WAS,NBA,2,0.6,-3.2,9.1,-3.2
374,Sasha Vujačić,2016-17,32,NYK,NBA,0.1,-0.1,-2.7,8.6,-3.2
375,Alexis Ajinça,2016-17,28,NOP,NBA,1,0,-4,12.9,-3.3
376,Isaiah Canaan,2016-17,25,CHI,NBA,0.5,0,-3.6,8.1,-3.3
377,Dante Exum,2016-17,21,UTA,NBA,1.2,-0.1,-3.2,8.5,-3.3
378,Meyers Leonard,2016-17,24,POR,NBA,1.4,0.5,-2.6,8.9,-3.3
379,Denzel Valentine,2016-17,23,CHI,NBA,0.6,-0.5,-3.5,7.3,-3.3
380,Andrew Harrison,2016-17,22,MEM,NBA,1.6,0,-4,8.7,-3.4
381,Ronnie Price,2016-17,33,PHO,NBA,0,-0.1,-5.7,5.9,-3.4
382,Kevin Séraphin,2016-17,27,IND,NBA,1,0.4,-2.5,14.4,-3.4
383,DeAndre' Bembry,2016-17,22,ATL,NBA,0.3,-0.1,-3.6,8.8,-3.5
384,Joe Harris,2016-17,25,BRK,NBA,0.8,0.1,-2.6,9,-3.5
385,Lance Thomas,2016-17,28,NYK,NBA,0.9,0.6,-2.4,8.4,-3.5
386,Arron Afflalo,2016-17,31,SAC,NBA,1.4,1.2,-2.1,8.9,-3.6
387,Bobby Brown,2016-17,32,HOU,NBA,0.1,0.1,-0.1,10.8,-3.6
388,Jeff Green,2016-17,30,ORL,NBA,0.7,-0.2,-2.4,10.5,-3.6
389,Chris McCullough,2016-17,21,TOT,NBA,0.1,0.1,-1.2,15.2,-3.6
390,Rashad Vaughn,2016-17,20,MIL,NBA,0,-0.5,-3.2,7.8,-3.6
391,C.J. Watson,2016-17,32,ORL,NBA,0.9,0.2,-3.8,9.3,-3.6
392,Ömer Aşık,2016-17,30,NOP,NBA,1,0.4,-3.6,9.8,-3.7
393,Aaron Brooks,2016-17,32,IND,NBA,0.3,-0.2,-2.4,9.5,-3.7
394,Jaylen Brown,2016-17,20,BOS,NBA,1.5,0.2,-3,10.3,-3.7
395,Cheick Diallo,2016-17,20,NOP,NBA,0.5,0.2,-1.8,16.8,-3.7
396,Jonathan Gibson,2016-17,29,DAL,NBA,-0.1,-0.3,-3.1,9.5,-3.7
397,Jordan McRae,2016-17,25,CLE,NBA,0.2,-0.1,-2.6,9.7,-3.7
398,Briante Weber,2016-17,24,TOT,NBA,0.3,0,-4.5,11,-3.7
399,Georgios Papagiannis,2016-17,19,SAC,NBA,0.4,0.1,-3.1,12.7,-3.8
400,Chandler Parsons,2016-17,28,MEM,NBA,0.2,-0.5,-3.6,7.7,-3.8
401,Mirza Teletović,2016-17,31,MIL,NBA,0.6,-0.1,-1.7,8.8,-3.8
402,Troy Williams,2016-17,22,TOT,NBA,0.4,-0.3,-4.3,9,-3.8
403,Justise Winslow,2016-17,20,MIA,NBA,-0.1,-0.9,-4.6,8.2,-3.8
404,Nicolás Laprovíttola,2016-17,27,SAS,NBA,0.2,0,-3.2,8.4,-3.9
405,Noah Vonleh,2016-17,21,POR,NBA,1.8,0.6,-3,10.8,-3.9
406,Lance Stephenson,2016-17,26,TOT,NBA,0.1,-0.2,-3.4,9.6,-4
407,Ed Davis,2016-17,27,POR,NBA,1.7,1,-3.2,11.5,-4.1
408,Matthew Dellavedova,2016-17,26,MIL,NBA,1.2,0.3,-2.5,9.4,-4.2
409,Ben McLemore,2016-17,23,SAC,NBA,0.4,-0.1,-2.5,9.8,-4.2
410,Brian Roberts,2016-17,31,CHO,NBA,0.2,0,-2.8,9.8,-4.2
411,Anderson Varejão,2016-17,34,GSW,NBA,0.2,0,-4.7,9.4,-4.2
412,Donatas Motiejūnas,2016-17,26,NOP,NBA,0.2,-0.5,-4.5,9.1,-4.3
413,Timofey Mozgov,2016-17,30,LAL,NBA,1.1,0.7,-2.9,12.3,-4.3
414,Kyle Singler,2016-17,28,OKC,NBA,0.3,0,-4.1,5.9,-4.3
415,Tiago Splitter,2016-17,32,PHI,NBA,0.1,0.1,-1.6,15,-4.3
416,Jerryd Bayless,2016-17,28,PHI,NBA,-0.1,-0.1,-2.1,8.7,-4.4
417,Anthony Brown,2016-17,24,TOT,NBA,0,-0.2,-4.5,7.2,-4.4
418,Randy Foye,2016-17,33,BRK,NBA,0.2,-0.6,-3.7,7.3,-4.4
419,Brandon Ingram,2016-17,19,LAL,NBA,-0.3,-1,-3,8.5,-4.4
420,Pierre Jackson,2016-17,25,DAL,NBA,0,0,-2.7,13,-4.4
421,Rodney Stuckey,2016-17,30,IND,NBA,-0.1,-0.5,-3.2,9.5,-4.4
422,Paul Zipser,2016-17,22,CHI,NBA,0.5,-0.3,-4.2,6.9,-4.4
423,Marcus Georges-Hunt,2016-17,22,ORL,NBA,0.1,0.1,-4,10.2,-4.5
424,Damjan Rudež,2016-17,30,ORL,NBA,0.1,-0.1,-4.2,6.3,-4.5
425,Domantas Sabonis,2016-17,20,OKC,NBA,0.8,-1,-4.5,6.9,-4.5
426,Deyonta Davis,2016-17,20,MEM,NBA,0.5,0.1,-5,10.6,-4.6
427,Marcelo Huertas,2016-17,33,LAL,NBA,-0.1,-0.2,-3.3,9.1,-4.6
428,Timothé Luwawu-Cabarrot,2016-17,21,PHI,NBA,0.8,0,-3.9,8.5,-4.6
429,Marshall Plumlee,2016-17,24,NYK,NBA,0.2,0,-3.6,10.9,-4.6
430,Ron Baker,2016-17,23,NYK,NBA,-0.1,-0.6,-4.5,7.5,-4.7
431,Jordan Mickey,2016-17,22,BOS,NBA,0.1,-0.1,-3.9,9.8,-4.7
432,Paul Pierce,2016-17,39,LAC,NBA,0.1,-0.2,-4.7,5.7,-4.7
433,Dahntay Jones,2016-17,36,CLE,NBA,0,0,-0.4,14.7,-4.8
434,Dejounte Murray,2016-17,20,SAS,NBA,0,-0.4,-4.2,9.6,-4.8
435,Malachi Richardson,2016-17,21,SAC,NBA,0.1,0,-3.4,9.6,-4.8
436,Rakeem Christmas,2016-17,25,IND,NBA,0.5,0.3,-4,10.4,-5
437,Mario Hezonja,2016-17,21,ORL,NBA,-0.7,-1.4,-4.1,7.2,-5
438,Miles Plumlee,2016-17,28,TOT,NBA,0.5,-0.1,-5,8.4,-5
439,Dragan Bender,2016-17,19,PHO,NBA,-0.3,-0.7,-4.3,5.3,-5.1
440,Semaj Christon,2016-17,24,OKC,NBA,0.1,-0.7,-4.8,5.7,-5.1
441,Isaiah Whitehead,2016-17,21,BRK,NBA,-0.8,-1.7,-4.3,7.6,-5.1
442,Joe Young,2016-17,24,IND,NBA,-0.1,-0.2,-3.1,11.4,-5.2
443,Udonis Haslem,2016-17,36,MIA,NBA,0.2,0,-6.1,8.8,-5.3
444,Bryn Forbes,2016-17,23,SAS,NBA,0.1,-0.2,-3.9,5.9,-5.4
445,Kyle Wiltjer,2016-17,24,HOU,NBA,0,-0.1,-4.1,6.7,-5.4
446,Wade Baldwin,2016-17,20,MEM,NBA,-0.3,-0.8,-5.8,6.5,-5.5
447,Mike Scott,2016-17,28,ATL,NBA,-0.1,-0.3,-4.7,5.9,-5.5
448,Wayne Selden,2016-17,22,TOT,NBA,0.1,-0.1,-4.6,6.9,-5.5
449,Greivis Vásquez,2016-17,30,BRK,NBA,0,0,-6.4,4.1,-5.5
450,Malcolm Delaney,2016-17,27,ATL,NBA,0.1,-1.2,-5.3,7.5,-5.6
451,Jarell Martin,2016-17,22,MEM,NBA,0.6,-0.2,-5.3,8.7,-5.8
452,Henry Ellenson,2016-17,20,DET,NBA,-0.2,-0.4,-4.1,7.5,-5.9
453,Darrun Hilliard,2016-17,23,DET,NBA,-0.2,-0.6,-5.8,5.9,-6
454,Andrew Nicholson,2016-17,27,TOT,NBA,-0.1,-0.5,-6.1,5.9,-6
455,Alan Anderson,2016-17,34,LAC,NBA,0.1,0,-4.2,5,-6.1
456,Cameron Payne,2016-17,22,TOT,NBA,-0.3,-0.8,-5.2,5.5,-6.1
457,Metta World Peace,2016-17,37,LAL,NBA,-0.2,-0.3,-5.5,6.5,-6.1
458,Axel Toupane,2016-17,24,TOT,NBA,0.1,0,-5.5,6.2,-6.2
459,Jake Layman,2016-17,22,POR,NBA,-0.3,-0.4,-5.2,4.9,-6.4
460,Arinze Onuaku,2016-17,29,ORL,NBA,0,0,-6.1,5.8,-6.4
461,Gary Payton,2016-17,24,MIL,NBA,-0.2,-0.3,-6.3,4.5,-6.5
462,A.J. Hammons,2016-17,24,DAL,NBA,0,-0.2,-6.6,8.4,-6.6
463,Norris Cole,2016-17,28,OKC,NBA,-0.1,-0.2,-7.5,5.4,-6.7
464,Alonzo Gee,2016-17,29,DEN,NBA,-0.1,-0.1,-7.5,3.1,-6.7
465,Jared Sullinger,2016-17,24,TOR,NBA,-0.1,-0.2,-5.1,6,-7.2
466,Isaiah Taylor,2016-17,22,HOU,NBA,0,-0.1,-6.9,0.3,-7.8
467,C.J. Wilcox,2016-17,26,ORL,NBA,-0.2,-0.2,-6.2,2.9,-8.1
468,Stephen Zimmerman,2016-17,20,ORL,NBA,0,-0.1,-6.6,7.3,-8.3
469,Daniel Ochefu,2016-17,23,WAS,NBA,0,-0.1,-7,6.6,-8.4
470,R.J. Hunter,2016-17,23,CHI,NBA,0,0,-7.8,-3.2,-9
471,Mike Tobey,2016-17,22,CHO,NBA,0,0,-6.9,-0.1,-9.5
472,Damian Jones,2016-17,21,GSW,NBA,0,-0.1,-7.7,5.3,-9.7
473,Justin Harper,2016-17,27,PHI,NBA,-0.1,-0.1,-5.1,4.9,-10.3
474,Steve Novak,2016-17,33,MIL,NBA,0,0,-6.3,1.3,-11.2
475,Lamar Patterson,2016-17,25,ATL,NBA,-0.1,-0.2,-10.3,-1.9,-11.4
476,Georges Niang,2016-17,23,IND,NBA,-0.3,-0.4,-8.8,0.1,-11.7
477,Aaron Harrison,2016-17,22,CHO,NBA,-0.1,-0.1,-10.1,-2.2,-11.8
478,Michael Gbinije,2016-17,24,DET,NBA,-0.1,-0.1,-9.2,-2.1,-12.1
479,Jordan Hill,2016-17,29,MIN,NBA,0,-0.1,-7.1,5.5,-12.3
480,Manny Harris,2016-17,27,DAL,NBA,-0.2,-0.2,-8.8,-2.2,-14.8
481,Larry Sanders,2016-17,28,CLE,NBA,0,0,-13.4,6.5,-15
482,Gary Neal,2016-17,32,ATL,NBA,-0.1,-0.1,-10.6,-4.3,-15.9
483,Patricio Garino,2016-17,23,ORL,NBA,-0.2,-0.2,-13.3,-9.2,-17.9
484,Elijah Millsap,2016-17,29,PHO,NBA,-0.1,-0.1,-12,-3.4,-19
485,Diamond Stone,2016-17,19,LAC,NBA,-0.1,-0.1,-14.9,-1.2,-20.8
486,Ben Bentil,2016-17,21,DAL,NBA,-0.1,-0.1,-19.7,-17.6,-25.9
